Customer ID,frequency,recency,T,monetary_value,predicted_purchases_90d,predicted_aov,predicted_clv_90d,Cluster,Persona
12370.0,5.0,617.0,668.0,751.47,0.7326062508173737,685.822488860234,9054.638368206466,0,2. Loyal Spenders (Steady Revenue)
12371.0,3.0,601.0,645.0,1153.2333333333333,0.5175053270043013,942.2519692969171,8732.242296361403,0,2. Loyal Spenders (Steady Revenue)
12372.0,2.0,225.0,296.0,449.41,0.7122368768400422,434.5691642954598,5320.2139153214275,0,2. Loyal Spenders (Steady Revenue)
12373.0,2.0,362.0,673.0,344.875,0.3119026032086151,368.9943428860281,2055.7347387748437,0,2. Loyal Spenders (Steady Revenue)
12374.0,2.0,563.0,588.0,800.34,0.43109200444448836,654.7076067043357,5009.298731422063,0,2. Loyal Spenders (Steady Revenue)
12375.0,1.0,88.0,98.0,227.20000000000002,0.9870196116830344,326.2410213643672,5252.715341435932,2,"3. Promising/Recent (Low Freq, High Potential)"
12376.0,1.0,28.0,417.0,70.6,0.10714412322227902,254.6775226211979,471.9806924136566,2,"3. Promising/Recent (Low Freq, High Potential)"
12377.0,3.0,274.0,589.0,738.4533333333334,0.3827994562133373,645.1505244057738,4404.11516136432,0,2. Loyal Spenders (Steady Revenue)
12378.0,1.0,433.0,562.0,4008.62,0.2916167778181343,2054.284734119126,10515.2173187794,0,2. Loyal Spenders (Steady Revenue)
12379.0,3.0,453.0,534.0,417.58,0.5963912952606821,415.31318663545983,4397.060834248231,0,2. Loyal Spenders (Steady Revenue)
12380.0,7.0,641.0,662.0,951.2857142857143,0.9771171776904146,872.6758405866589,15398.313442856288,1,"1. Champions (High Spend, High Freq)"
12381.0,4.0,115.0,119.0,144.14249999999998,2.1183142761306137,204.93787014286005,7265.724508301565,3,"4. At-Risk/Low Value (Old Recency, Low Spend)"
12383.0,4.0,168.0,352.0,312.46,0.747148312059973,334.70568614704575,4368.999445305569,0,2. Loyal Spenders (Steady Revenue)
12384.0,1.0,93.0,121.0,292.58000000000004,0.8694360185673761,356.11855359826507,5084.024168315629,2,"3. Promising/Recent (Low Freq, High Potential)"
12386.0,1.0,29.0,366.0,143.0,0.14528108271301338,287.76307376427235,718.5784322607428,2,"3. Promising/Recent (Low Freq, High Potential)"
12388.0,7.0,567.0,582.0,491.3557142857143,1.0910834638500029,479.49004991489846,9393.817804118979,1,"1. Champions (High Spend, High Freq)"
12389.0,2.0,253.0,655.0,634.24,0.24276623849529982,550.5130514251795,2384.1310590906337,0,2. Loyal Spenders (Steady Revenue)
12391.0,4.0,641.0,662.0,515.2574999999999,0.6266221983025446,491.0565627113296,5532.488940009462,0,2. Loyal Spenders (Steady Revenue)
12393.0,5.0,356.0,428.0,419.13,1.03846060065949,417.29817337142083,7654.381569560601,0,2. Loyal Spenders (Steady Revenue)
12394.0,1.0,154.0,217.0,891.4,0.5977162294315352,629.7689643095335,6318.6242855420605,0,2. Loyal Spenders (Steady Revenue)
12395.0,13.0,583.0,602.0,303.2176923076923,1.8170249107767988,312.1263825014912,10232.447303070123,1,"1. Champions (High Spend, High Freq)"
12397.0,1.0,100.0,135.0,1195.09,0.8135189651217197,768.5500558377141,10304.500858787851,0,2. Loyal Spenders (Steady Revenue)
12399.0,6.0,525.0,644.0,292.72,0.8461360003661076,312.03939038761007,4757.042714709587,1,"1. Champions (High Spend, High Freq)"
12402.0,5.0,347.0,670.0,213.04000000000002,0.4442318743090678,250.78142492377842,2007.9440262743608,3,"4. At-Risk/Low Value (Old Recency, Low Spend)"
12403.0,1.0,472.0,521.0,427.70000000000005,0.32348858759827914,417.86606285865486,2363.8090138563452,0,2. Loyal Spenders (Steady Revenue)
12406.0,4.0,675.0,697.0,1377.29,0.5994423894632931,1155.658133252885,12484.340795058273,0,2. Loyal Spenders (Steady Revenue)
12407.0,4.0,215.0,264.0,370.455,1.261384986351847,379.4181164597747,8256.416130773854,0,2. Loyal Spenders (Steady Revenue)
12408.0,6.0,466.0,498.0,691.1116666666667,1.0876414487620947,644.5743669590438,12486.929837072275,0,2. Loyal Spenders (Steady Revenue)
12409.0,6.0,487.0,565.0,2769.4683333333337,0.9629733696559355,2379.3653861581156,41042.31765886301,0,2. Loyal Spenders (Steady Revenue)
12410.0,1.0,194.0,502.0,693.3299999999999,0.23740573419082014,539.2543908991915,2234.620726682047,0,2. Loyal Spenders (Steady Revenue)
12412.0,5.0,465.0,539.0,385.21,0.8668992313923528,389.89146704241875,6032.778251460703,0,2. Loyal Spenders (Steady Revenue)
12413.0,3.0,336.0,402.0,252.70000000000002,0.7493134646714893,297.2118166714989,3901.9429738682256,3,"4. At-Risk/Low Value (Old Recency, Low Spend)"
12414.0,3.0,246.0,463.0,187.47,0.5479143297874518,250.48842776593625,2420.379342855811,3,"4. At-Risk/Low Value (Old Recency, Low Spend)"
12415.0,22.0,503.0,527.0,6460.528636363637,3.2897788020322594,6150.452551568018,363604.99366503005,1,"1. Champions (High Spend, High Freq)"
12417.0,19.0,730.0,733.0,342.5163157894737,2.181007877047455,346.4642345559317,13766.615968449796,1,"1. Champions (High Spend, High Freq)"
12418.0,3.0,518.0,630.0,559.0866666666667,0.5146800787154271,516.6725461233716,4756.930473858664,0,2. Loyal Spenders (Steady Revenue)
12419.0,1.0,28.0,413.0,180.1,0.1095548796767517,304.717133811345,577.1520441152869,2,"3. Promising/Recent (Low Freq, High Potential)"
12421.0,5.0,490.0,505.0,204.16,0.9339883076638817,243.60655604991229,4049.0711941737786,3,"4. At-Risk/Low Value (Old Recency, Low Spend)"
12422.0,13.0,626.0,721.0,396.6769230769231,1.5040042488593446,397.75840867490325,10877.331848957096,1,"1. Champions (High Spend, High Freq)"
12423.0,9.0,465.0,465.0,258.1766666666667,1.631387276115901,275.83615849680353,8012.500414391454,1,"1. Champions (High Spend, High Freq)"
12424.0,2.0,386.0,548.0,1446.745,0.42525991752581876,1060.1975615822585,7975.3569677036285,0,2. Loyal Spenders (Steady Revenue)
12425.0,1.0,370.0,448.0,777.2,0.35843287537645285,577.5815341915902,3593.4168318562815,0,2. Loyal Spenders (Steady Revenue)
12426.0,1.0,468.0,662.0,582.73,0.24652469865470433,488.7120986833901,2131.964632756794,0,2. Loyal Spenders (Steady Revenue)
12427.0,2.0,350.0,371.0,261.15,0.6243633270244919,316.47363764372017,3431.621336935506,3,"4. At-Risk/Low Value (Old Recency, Low Spend)"
12428.0,6.0,258.0,283.0,497.8733333333334,1.6793187429425178,483.2795658269011,14097.613694769176,0,2. Loyal Spenders (Steady Revenue)
12429.0,5.0,537.0,546.0,1215.71,0.8770283504806503,1060.9194625092878,16617.062041926838,0,2. Loyal Spenders (Steady Revenue)
12431.0,23.0,658.0,693.0,423.3782608695652,2.714983608009598,422.7009119197596,20869.209485582014,1,"1. Champions (High Spend, High Freq)"
12432.0,2.0,130.0,172.0,871.33,1.0348254504106245,699.2396445084736,12158.733181779333,0,2. Loyal Spenders (Steady Revenue)
12433.0,8.0,476.0,476.0,2553.6075,1.4466403682857814,2276.3338967816744,58653.557664810876,0,2. Loyal Spenders (Steady Revenue)
12434.0,2.0,297.0,381.0,403.07,0.5899781169073831,405.50007524286434,4159.952458425481,0,2. Loyal Spenders (Steady Revenue)
12435.0,5.0,658.0,737.0,2583.5860000000002,0.6683757735472644,2166.1369102242056,26204.962076845528,0,2. Loyal Spenders (Steady Revenue)
12437.0,33.0,736.0,737.0,366.8218181818182,3.66046352311856,368.3082996339307,24597.77033119862,1,"1. Champions (High Spend, High Freq)"
12438.0,1.0,126.0,140.0,2016.78,0.8196479532334738,1144.0482121740793,15474.38729430997,0,2. Loyal Spenders (Steady Revenue)
12439.0,1.0,43.0,725.0,76.52000000000001,0.03211740748501937,257.38286050472004,146.93741785156678,2,"3. Promising/Recent (Low Freq, High Potential)"
12440.0,1.0,255.0,717.0,290.69,0.1561639237835538,355.2548561996406,985.5896215112626,0,2. Loyal Spenders (Steady Revenue)
12444.0,4.0,150.0,171.0,783.8149999999999,1.7064483765647869,698.1064550074017,20193.650884583887,0,2. Loyal Spenders (Steady Revenue)
12445.0,1.0,398.0,420.0,133.4,0.38875733060499823,283.37603935856083,1906.1565177651678,3,"4. At-Risk/Low Value (Old Recency, Low Spend)"
12449.0,5.0,416.0,438.0,831.458,1.0454297930529102,750.4512514146035,13872.164780237763,0,2. Loyal Spenders (Steady Revenue)
12450.0,4.0,318.0,474.0,134.945,0.7448514938982375,197.8468695772712,2609.6200096594926,3,"4. At-Risk/Low Value (Old Recency, Low Spend)"
12451.0,6.0,519.0,529.0,1753.1016666666667,1.0414908734124118,1531.010628851479,28477.94710903473,0,2. Loyal Spenders (Steady Revenue)
12454.0,4.0,365.0,421.0,2986.565,0.895533277744144,2396.361578231191,37797.43295339128,0,2. Loyal Spenders (Steady Revenue)
12455.0,9.0,648.0,721.0,471.50222222222214,1.1076873235280078,464.2813683103329,9335.133643674295,1,"1. Champions (High Spend, High Freq)"
12456.0,2.0,210.0,254.0,1120.435,0.8091485991365162,855.5032489203592,11818.658351958356,0,2. Loyal Spenders (Steady Revenue)
12457.0,7.0,369.0,435.0,337.6042857142857,1.349661051996921,348.05075043504314,8325.831783739712,1,"1. Champions (High Spend, High Freq)"
12458.0,3.0,416.0,487.0,465.6266666666667,0.6446411443062064,449.728380446323,5124.699994782116,0,2. Loyal Spenders (Steady Revenue)
12461.0,1.0,60.0,154.0,200.0,0.6645657060155497,313.81109054818455,3453.3977737246278,2,"3. Promising/Recent (Low Freq, High Potential)"
12462.0,1.0,285.0,303.0,427.48,0.498329987084184,417.7655266535239,3546.651848062977,0,2. Loyal Spenders (Steady Revenue)
12463.0,3.0,188.0,241.0,331.40333333333336,1.084698725148506,353.58597659020916,6568.92121132521,0,2. Loyal Spenders (Steady Revenue)
12464.0,6.0,299.0,309.0,166.35833333333332,1.5868915905109804,206.5661152659065,5715.726897276584,3,"4. At-Risk/Low Value (Old Recency, Low Spend)"
12465.0,1.0,152.0,169.0,301.25,0.7336173652910429,360.0805940459233,4389.678863958782,0,2. Loyal Spenders (Steady Revenue)
12468.0,4.0,495.0,682.0,807.3775,0.5642996899481416,716.2724458556418,7277.0089097627815,0,2. Loyal Spenders (Steady Revenue)
12469.0,1.0,14.0,536.0,1113.7,0.045336919310334886,731.3562297667911,580.6404045683624,2,"3. Promising/Recent (Low Freq, High Potential)"
12471.0,47.0,730.0,732.0,825.2717021276595,5.179293084687073,815.0214813238418,77035.54689415882,1,"1. Champions (High Spend, High Freq)"
12472.0,18.0,693.0,725.0,921.8977777777777,2.081046946595861,890.1722494070809,33728.638967519575,1,"1. Champions (High Spend, High Freq)"
12473.0,3.0,162.0,191.0,1088.7866666666666,1.286498947921783,896.0896717293281,19558.013573062068,0,2. Loyal Spenders (Steady Revenue)
12474.0,28.0,649.0,666.0,438.0625,3.4038530445125543,436.90338063351595,27010.046923361966,1,"1. Champions (High Spend, High Freq)"
12475.0,1.0,356.0,409.0,723.38,0.3902285651485032,552.9867225545698,3728.979679121261,0,2. Loyal Spenders (Steady Revenue)
12476.0,17.0,486.0,501.0,757.8629411764706,2.7065081687951404,735.109766372076,35646.363015373194,1,"1. Champions (High Spend, High Freq)"
12477.0,8.0,601.0,623.0,2281.8925,1.1513410343896349,2039.7582573088316,42331.16595779145,1,"1. Champions (High Spend, High Freq)"
12480.0,6.0,479.0,507.0,835.4916666666667,1.073295029924363,765.0874296922426,14637.829370077256,0,2. Loyal Spenders (Steady Revenue)
12481.0,12.0,585.0,607.0,782.6491666666667,1.6778968304863926,749.0364513694967,22675.85318845824,1,"1. Champions (High Spend, High Freq)"
12482.0,5.0,77.0,653.0,3450.728,0.00329999858773889,2866.7709355645206,170.31628741439465,0,2. Loyal Spenders (Steady Revenue)
12483.0,17.0,660.0,677.0,283.46352941176474,2.101816551646164,291.7035713456562,11128.681615170619,1,"1. Champions (High Spend, High Freq)"
12484.0,11.0,649.0,681.0,527.7136363636364,1.4047262698167748,516.1974687993791,13142.970765757565,1,"1. Champions (High Spend, High Freq)"
12488.0,2.0,66.0,75.0,372.635,1.6221461643899113,386.4081951108889,10258.432627032467,2,"3. Promising/Recent (Low Freq, High Potential)"
12490.0,20.0,733.0,738.0,460.985,2.273700189255767,458.1027103247287,18984.23865549921,1,"1. Champions (High Spend, High Freq)"
12492.0,2.0,340.0,403.0,131.60500000000002,0.5740277768094512,235.21003942795681,2353.9054500815832,3,"4. At-Risk/Low Value (Old Recency, Low Spend)"
12493.0,1.0,32.0,197.0,201.24,0.43550114860198735,314.37774915892226,2288.993264821909,2,"3. Promising/Recent (Low Freq, High Potential)"
12494.0,8.0,561.0,576.0,191.0,1.2318903777138785,219.26903052168007,4852.055401902931,1,"1. Champions (High Spend, High Freq)"
12497.0,2.0,563.0,644.0,2518.37,0.3924647423070598,1732.42808717543,12119.462337129362,0,2. Loyal Spenders (Steady Revenue)
12498.0,1.0,36.0,57.0,156.45,1.2003135916970984,293.9094917597744,5677.378770027727,2,"3. Promising/Recent (Low Freq, High Potential)"
12500.0,16.0,650.0,673.0,347.11125,1.9949770823074306,351.43057040767087,12720.034228829325,1,"1. Champions (High Spend, High Freq)"
12502.0,4.0,214.0,309.0,776.655,1.0730189696949195,692.5863067008383,12908.533434433537,0,2. Loyal Spenders (Steady Revenue)
12504.0,3.0,578.0,596.0,214.88333333333333,0.5568278716937698,270.12423697230076,2683.785620411395,3,"4. At-Risk/Low Value (Old Recency, Low Spend)"
12507.0,3.0,450.0,584.0,434.93666666666667,0.5394359782036288,427.745538111328,4113.2072356474755,0,2. Loyal Spenders (Steady Revenue)
12508.0,1.0,3.0,29.0,123.08,1.4069653952102985,278.65997737242094,6240.516903316508,2,"3. Promising/Recent (Low Freq, High Potential)"
12510.0,7.0,593.0,735.0,677.4485714285714,0.8485117149739351,638.5774483757103,9829.334954684866,1,"1. Champions (High Spend, High Freq)"
12514.0,1.0,374.0,641.0,1017.68,0.23526071266738954,687.4767460546639,2857.470432859418,0,2. Loyal Spenders (Steady Revenue)
12516.0,3.0,522.0,599.0,653.0533333333334,0.5444672710986485,583.9796304530672,5674.576534404499,0,2. Loyal Spenders (Steady Revenue)
12517.0,3.0,162.0,190.0,578.63,1.291798193034595,530.6711781001366,11627.710605405997,0,2. Loyal Spenders (Steady Revenue)
12518.0,4.0,110.0,110.0,433.015,2.2110661852440052,427.6500268031547,15785.926737100266,0,2. Loyal Spenders (Steady Revenue)
12519.0,1.0,413.0,476.0,340.84,0.3451255280759923,378.1725411419774,2272.202484343873,0,2. Loyal Spenders (Steady Revenue)
12520.0,4.0,194.0,273.0,411.71,1.1896531378475546,411.22450170939334,8451.819734144694,0,2. Loyal Spenders (Steady Revenue)
12522.0,1.0,12.0,51.0,103.32,1.1809913760565098,269.6299982206647,5113.1759926522745,2,"3. Promising/Recent (Low Freq, High Potential)"
12523.0,22.0,713.0,732.0,195.345,2.4971303249476065,206.32384427605308,9389.603496752377,1,"1. Champions (High Spend, High Freq)"
12524.0,15.0,660.0,669.0,704.4806666666666,1.8957104940882112,682.8348379655973,23474.18236994982,1,"1. Champions (High Spend, High Freq)"
12525.0,2.0,149.0,647.0,203.64999999999998,0.12680877979374236,280.40387889265764,633.951471895273,3,"4. At-Risk/Low Value (Old Recency, Low Spend)"
12526.0,2.0,94.0,94.0,398.17999999999995,1.484499404144531,402.4325774986435,9836.86074206902,0,2. Loyal Spenders (Steady Revenue)
12527.0,4.0,448.0,529.0,108.42750000000001,0.7393578483535398,177.4026610969231,2334.3858381385967,3,"4. At-Risk/Low Value (Old Recency, Low Spend)"
12528.0,5.0,303.0,312.0,287.99,1.3621136204818771,311.3395805652496,7385.752284915266,3,"4. At-Risk/Low Value (Old Recency, Low Spend)"
12530.0,8.0,583.0,642.0,425.2825,1.1102084725358234,423.25310300496693,8481.141102327036,1,"1. Champions (High Spend, High Freq)"
12531.0,1.0,672.0,686.0,125.22,0.2605768424545441,279.6379204586941,1291.7005203370854,3,"4. At-Risk/Low Value (Old Recency, Low Spend)"
12533.0,1.0,111.0,738.0,437.97,0.06747232429114415,422.559275707265,507.22968956172866,0,2. Loyal Spenders (Steady Revenue)
12535.0,1.0,95.0,186.0,344.9,0.6175721900693988,380.0278911093929,3914.7046653539855,2,"3. Promising/Recent (Low Freq, High Potential)"
12536.0,1.0,16.0,59.0,8322.12,1.1172310751754333,4025.4798288104466,72429.39737542764,0,2. Loyal Spenders (Steady Revenue)
12538.0,1.0,349.0,378.0,363.95,0.4201578316866621,388.7334125082267,2811.6827811342373,0,2. Loyal Spenders (Steady Revenue)
12539.0,5.0,694.0,716.0,1213.1380000000001,0.695115742621159,1058.8413360741997,13304.915557443353,0,2. Loyal Spenders (Steady Revenue)
12540.0,30.0,713.0,732.0,728.063,3.3493203661112623,715.9292529346795,43729.77769586849,1,"1. Champions (High Spend, High Freq)"
12541.0,2.0,251.0,280.0,334.39,0.7646924610033934,362.4171007902909,4751.892752683951,0,2. Loyal Spenders (Steady Revenue)
12542.0,1.0,156.0,640.0,117.09,0.1293892413824466,275.92265069635715,630.7050396752375,3,"4. At-Risk/Low Value (Old Recency, Low Spend)"
12545.0,1.0,184.0,259.0,372.24,0.5273419370119226,392.52179951065887,3501.3365265601474,0,2. Loyal Spenders (Steady Revenue)
12546.0,1.0,31.0,77.0,401.3,1.0150921850392163,405.80171824294814,6675.276944964623,2,"3. Promising/Recent (Low Freq, High Potential)"
12547.0,2.0,303.0,500.0,103.9,0.4342564226912581,217.83068871146662,1666.0403786291922,3,"4. At-Risk/Low Value (Old Recency, Low Spend)"
12549.0,4.0,122.0,697.0,254.315,0.02142213020121378,289.8776102692352,111.9092825587474,3,"4. At-Risk/Low Value (Old Recency, Low Spend)"
12552.0,1.0,1.0,39.0,120.0,1.2662439447608926,277.25247050058846,5611.080464859816,2,"3. Promising/Recent (Low Freq, High Potential)"
12553.0,11.0,415.0,423.0,370.0690909090909,2.094676714490878,373.92210800360397,13903.288396860553,1,"1. Champions (High Spend, High Freq)"
12556.0,1.0,101.0,151.0,290.81,0.7486449053880303,355.30969412971206,4401.581048163493,2,"3. Promising/Recent (Low Freq, High Potential)"
12557.0,7.0,706.0,722.0,2394.785714285714,0.907756011243022,2106.6977326891224,34664.77825100114,0,2. Loyal Spenders (Steady Revenue)
12559.0,1.0,9.0,319.0,75.60000000000001,0.1454323790339368,256.9624363741727,638.1721079490007,2,"3. Promising/Recent (Low Freq, High Potential)"
12560.0,2.0,138.0,143.0,420.85,1.1923651200222718,416.6534719488451,8291.27154790237,0,2. Loyal Spenders (Steady Revenue)
12562.0,8.0,427.0,435.0,567.615,1.5525417639752763,547.1785476998435,15070.513832019742,1,"1. Champions (High Spend, High Freq)"
12567.0,13.0,644.0,666.0,1014.4292307692308,1.666556993908995,963.774000132234,29105.71326415595,1,"1. Champions (High Spend, High Freq)"
12569.0,25.0,250.0,252.0,151.0404,6.579956238324688,162.7718383790219,18652.796859295246,1,"1. Champions (High Spend, High Freq)"
12571.0,1.0,82.0,121.0,271.26,0.8539211800546678,346.3756813555807,4856.6919326265,2,"3. Promising/Recent (Low Freq, High Potential)"
12572.0,1.0,43.0,51.0,487.68,1.2747256291533122,445.27588823934,9114.266063335055,2,"3. Promising/Recent (Low Freq, High Potential)"
12573.0,4.0,238.0,465.0,141.34750000000003,0.6077937514110757,202.78300778017228,2180.6486332989575,3,"4. At-Risk/Low Value (Old Recency, Low Spend)"
12575.0,1.0,69.0,526.0,281.02,0.10297747123889997,350.8358330013874,632.0736376267231,2,"3. Promising/Recent (Low Freq, High Potential)"
12576.0,7.0,491.0,526.0,252.56714285714287,1.18002011309537,275.3540438693633,5808.0346632838155,1,"1. Champions (High Spend, High Freq)"
12577.0,4.0,701.0,736.0,360.8,0.5704145269794851,371.9743969206869,3833.085701475774,0,2. Loyal Spenders (Steady Revenue)
12578.0,3.0,422.0,443.0,1210.1966666666667,0.7092528259821156,983.0540538698212,12270.838301114072,0,2. Loyal Spenders (Steady Revenue)
12580.0,1.0,330.0,576.0,415.7,0.25673860626677314,412.3822698515154,1860.6545682864812,0,2. Loyal Spenders (Steady Revenue)
12582.0,3.0,339.0,577.0,381.09666666666664,0.48038409945523014,389.18065602217433,3330.833498216718,0,2. Loyal Spenders (Steady Revenue)
12583.0,26.0,731.0,733.0,524.2307692307693,2.9293727382852586,519.2203893045069,27731.680436031053,1,"1. Champions (High Spend, High Freq)"
12584.0,8.0,277.0,280.0,234.315,2.1726866367655977,256.98234713565495,9715.780558272254,1,"1. Champions (High Spend, High Freq)"
12585.0,1.0,117.0,351.0,777.25,0.31149853558638524,577.6043833291199,3086.3835501713875,0,2. Loyal Spenders (Steady Revenue)
12586.0,3.0,706.0,723.0,546.7733333333333,0.47237096059457623,507.85266781496813,4318.473787618546,0,2. Loyal Spenders (Steady Revenue)
12588.0,2.0,558.0,597.0,314.94,0.4239120731996617,350.21611283014886,2636.8408149177826,0,2. Loyal Spenders (Steady Revenue)
12589.0,4.0,661.0,689.0,995.04,0.6046437858581502,860.9546849031888,9376.566764998308,0,2. Loyal Spenders (Steady Revenue)
12591.0,2.0,91.0,408.0,327.0,0.2457916777784424,357.7813526655891,1534.037913311895,2,"3. Promising/Recent (Low Freq, High Potential)"
12592.0,2.0,427.0,519.0,218.8,0.46481962998943305,289.90747619837236,2377.564858556269,3,"4. At-Risk/Low Value (Old Recency, Low Spend)"
12593.0,2.0,110.0,218.0,91.05,0.8008257820632316,209.7698817557944,2849.607106105026,3,"4. At-Risk/Low Value (Old Recency, Low Spend)"
12594.0,13.0,609.0,646.0,379.69,1.7031207892455744,382.19413931856144,11779.934258702004,1,"1. Champions (High Spend, High Freq)"
12596.0,1.0,191.0,242.0,348.32,0.5663800957120568,381.5907721164276,3644.8912294179263,0,2. Loyal Spenders (Steady Revenue)
12597.0,3.0,249.0,268.0,1098.3566666666666,1.0351530541981935,902.9445365434663,16081.515672006328,0,2. Loyal Spenders (Steady Revenue)
12598.0,9.0,639.0,648.0,433.85555555555555,1.2353622381354392,431.0254652362521,9620.859980538014,1,"1. Champions (High Spend, High Freq)"
12599.0,12.0,548.0,577.0,149.77,1.7471752832744964,173.1798703924842,5447.160482517079,1,"1. Champions (High Spend, High Freq)"
12600.0,20.0,704.0,732.0,237.901,2.2787495085216993,247.52956030468675,10277.14091776537,1,"1. Champions (High Spend, High Freq)"
12601.0,5.0,215.0,404.0,115.41199999999999,0.8018778015305401,171.89988230916128,2428.4369659839335,3,"4. At-Risk/Low Value (Old Recency, Low Spend)"
12604.0,1.0,182.0,261.0,75.68,0.5220884073025924,256.99899499422025,2270.3978476642055,3,"4. At-Risk/Low Value (Old Recency, Low Spend)"
12605.0,3.0,82.0,458.0,325.32,0.11913069778891855,349.22856513573254,733.3279364487272,2,"3. Promising/Recent (Low Freq, High Potential)"
12609.0,8.0,641.0,719.0,388.15749999999997,1.0021251602844035,390.92926878370827,7105.729235989536,1,"1. Champions (High Spend, High Freq)"
12610.0,4.0,104.0,126.0,288.1975,2.0233140367180025,316.00001599509153,10720.931351125399,2,"3. Promising/Recent (Low Freq, High Potential)"
12613.0,7.0,668.0,725.0,783.4657142857143,0.895993622812788,729.2095753059969,11845.473225568043,1,"1. Champions (High Spend, High Freq)"
12615.0,6.0,629.0,631.0,764.25,0.899688583974909,705.6224660946692,11427.718445114591,1,"1. Champions (High Spend, High Freq)"
12616.0,2.0,293.0,388.0,356.65,0.577106644268695,376.3808021780935,3780.190075613238,0,2. Loyal Spenders (Steady Revenue)
12619.0,9.0,544.0,560.0,404.5822222222222,1.3952366935974478,405.1663063203164,10148.8699272913,1,"1. Champions (High Spend, High Freq)"
12620.0,2.0,190.0,204.0,388.875,0.9559848554665156,396.5955495824934,6413.8518047362195,0,2. Loyal Spenders (Steady Revenue)
12621.0,31.0,667.0,668.0,790.3667741935484,3.7537893264512587,776.309974366387,52943.96477384777,1,"1. Champions (High Spend, High Freq)"
12623.0,6.0,420.0,696.0,361.3533333333333,0.5947653257731172,369.3271948313594,3971.2859931777325,1,"1. Champions (High Spend, High Freq)"
12624.0,1.0,71.0,177.0,341.19,0.6040343182619594,378.33248510468565,3804.334344725404,2,"3. Promising/Recent (Low Freq, High Potential)"
12625.0,3.0,385.0,596.0,1398.3966666666665,0.4934882679418232,1117.8592323463947,9842.994746571932,0,2. Loyal Spenders (Steady Revenue)
12626.0,8.0,303.0,326.0,690.56,1.9280818370526778,654.2237678569517,22094.142478722373,1,"1. Champions (High Spend, High Freq)"
12627.0,6.0,130.0,140.0,618.4183333333334,2.6554164952513997,583.8977064777769,26198.926954544004,0,2. Loyal Spenders (Steady Revenue)
12628.0,2.0,60.0,64.0,226.41,1.734074451946508,294.6812303565565,8331.444520925254,2,"3. Promising/Recent (Low Freq, High Potential)"
12629.0,1.0,38.0,423.0,853.86,0.11879734870347877,612.613831852199,1259.6822319543023,2,"3. Promising/Recent (Low Freq, High Potential)"
12630.0,1.0,34.0,43.0,569.09,1.3381666723157712,482.478853965275,10335.486122024513,2,"3. Promising/Recent (Low Freq, High Potential)"
12631.0,4.0,636.0,693.0,685.8475,0.5973850237112063,622.5764090265021,6700.754796012733,0,2. Loyal Spenders (Steady Revenue)
